REPORT_NUMBER,CRASH_YEAR,CRASH_DATE_AND_TIME,REPORT_DATE_AND_TIME,INVESTIGATING_AGENCY_REPORT_NUMBER,FORM_TYPE,TOTAL_NUMBER_OF_VEHICLES,TOTAL_NUMBER_OF_PERSONS,COUNTY_CODE,CITY_CODE,COUNTY_NAME,CITY_NAME,RURAL_OR_URBAN,NOTIFIED_TIME,DISPATCHED_TIME,ARRIVED_TIME,CLEARED_TIME,COMPLETED_FLAG,NOTIFIED_BY,ON_STREET_ROAD_HIGHWAY,STREET_ADDRESS_NUMBER,LATITUDE,LONGITUDE,FEET_FROM_INTERSECTION,DIRECTION_FROM_INTERSECTION,FROM_INTERSECTION_OF,MILEPOST_NUMBER,ROAD_SYSTEM_IDENTIFER,TYPE_OF_SHOULDER,TYPE_OF_INTERSECTION,PHOTOS_TAKEN,LIGHT_CONDITION,WEATHER_CONDITION,ROAD_SURFACE_CONDITION,SCHOOL_BUS_RELATED_CODE,TYPE_OF_IMPACT,FIRST_HARMFUL_EVENT,LOCATION,INTERCHANGE_FLAG,JUNCTION_FLAG,ROAD_CIRCUMSTANCES_1,ROAD_CIRCUMSTANCES_2,ROAD_CIRCUMSTANCES_3,ENVIRONMENT_CIRCUMSTANCES_1,ENVIRONMENT_CIRCUMSTANCES_2,ENVIRONMENT_CIRCUMSTANCES_3,WORK_ZONE_RELATED_FLAG,CRASH_IN_WORK_ZONE,TYPE_OF_WORK_ZONE,WORKERS_PRESENT,LAW_ENFORCEMENT_PRESENT,INVESTIGATOR_RANK,INVESTIGATING_AGENCY_NAME,INVESTIGATING_AGENCY_TYPE,LOAD_DATE,CODEABLE,S4_CRASH_TYPE,S4_CRASH_TYPE_SIMPLIFIED,S4_CRASH_SEVERITY,S4_CRASH_SEVERITY_DETAIL,S4_DAY_OR_NIGHT,S4_IS_AGGRESSIVE_DRIVING,S4_IS_ALCOHOL_RELATED,S4_IS_CMV_INVOLVED,S4_IS_DISTRACTED,S4_IS_DRUG_RELATED,S4_IS_HIT_AND_RUN,S4_IS_INTERSECTION_RELATED,S4_IS_LANE_DEPARTURE_RELATED,S4_IS_SPEEDING_RELATED,S4_NONE_INJURY_COUNT,S4_INJURY_COUNT,S4_POSSIBLE_INJURY_COUNT,S4_NON_INCAPACITATING_INJURY_COUNT,S4_INCAPACITATING_INJURY_COUNT,S4_FATALITY_COUNT,S4_FATALITY_WITHIN_30_DAYS_COUNT,S4_NON_TRAFFIC_FATALITY_COUNT,S4_TRAILER_COUNT,S4_MOTORCYCLE_COUNT,S4_MOPED_COUNT,S4_NON_MOTORIST_COUNT,S4_BICYCLIST_COUNT,S4_PEDESTRIAN_COUNT,S4_DRIVER_COUNT,S4_AGING_DRIVER_COUNT,S4_TEENAGER_DRIVER_COUNT,S4_PASSENGER_COUNT,S4_UNRESTRAINED_COUNT,S4_UNRESTRAINED_INJURY_COUNT,S4_UNRESTRAINED_INCAPACITATING_INJURY_COUNT,S4_UNRESTRAINED_FATALITY_COUNT,S4_MOTORCYCLIST_COUNT,S4_MOTORCYCLIST_INCAPACITATING_INJURY_COUNT,S4_MOTORCYCLIST_FATALITY_COUNT,S4_IS_PEDESTRIAN_INVOLVED,S4_PEDESTRIAN_INCAPACITATING_INJURY_COUNT,S4_PEDESTRIAN_FATALITY_COUNT,S4_IS_BICYCLIST_INVOLVED,S4_BICYCLIST_INCAPACITATING_INJURY_COUNT,S4_BICYCLIST_FATALITY_COUNT,S4_CITATION_COUNT,S4_CITATION_AMOUNT,S4_PROPERTY_DAMAGE_COUNT,S4_PROPERTY_DAMAGE_AMOUNT,S4_VEHICLE_DAMAGE_COUNT,S4_VEHICLE_DAMAGE_AMOUNT,S4_TOTAL_DAMAGE_AMOUNT,S4_TRANSPORT_BY_EMS_COUNT,S4_TRANSPORT_BY_LAW_ENFORCEMENT_COUNT,S4_TRANSPORT_BY_OTHER_COUNT,S4_GEOLOCATION_STATUS,S4_PRELIMINARY_GEOLOCATION_STATUS,S4_X,S4_Y,S4_LATITUDE,S4_LONGITUDE
88463613,2023,6/12/2023 21:35,8/15/2023 14:52,FHP23ON0307159,L,1,2,2,38,Duval,Jacksonville,Urban,6/12/2023 22:02,6/12/2023 22:04,6/12/2023 22:25,6/13/2023 1:00,Y,Law Enforcement,US-1 ( W 20TH ST EXPY),,30.35572,-81.67308,0,,MONCRIEF ROAD,,U.S.,Curb,Not at Intersection,Y,Dark - Lighted,Cloudy,Dry,N,Other,Pedestrian,On Roadway,N,Intersection-Related,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),6/22/2023 15:25,Y,Pedestrian,Pedestrian,Fatality,Fatal (within 30 days),NIGHT,N,N,N,N,N,N,Y,N,N,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,Y,0,1,N,0,0,0,0,0,0,1,2000,2000,1,0,0,Verified,n/a,435335.769,3358394.92,30.35571954,-81.67286421
89658012,2023,11/7/2023 13:30,11/29/2023 13:45,FHP23ON0585191,L,3,5,2,38,Duval,Jacksonville,Urban,11/7/2023 13:30,11/7/2023 13:30,11/7/2023 13:30,11/7/2023 16:45,Y,Law Enforcement,EDGEWOOD AVE,,30.32758619,-81.73075434,45138760,,BEAVER ST,,U.S.,Curb,Four-Way Intersection,Y,Daylight,Clear,Dry,N,Angle,Motor Vehicle in Transport,On Roadway,N,Intersection,None,,,None,,,N,,,,,SGT,Florida Highway Patrol,Florida Highway Patrol (FHP),11/21/2023 20:23,Y,Right/Through,Right Turn,Serious Injury,Incapacitating Injury,DAY,Y,N,N,N,N,Y,Y,N,N,1,4,3,0,1,0,0,0,0,0,0,0,0,0,3,0,1,2,1,1,1,0,0,0,0,N,0,0,N,0,0,4,0,0,0,3,15000,15000,1,0,0,Preliminary,Editor Mapped,429754.2321,3355310.267,30.32757364,-81.73073235
25320079,2023,2/22/2023 19:19,1/3/2024 10:29,111434,L,2,4,2,38,Duval,Jacksonville,Urban,2/22/2023 19:19,2/22/2023 19:19,2/22/2023 19:22,2/22/2023 19:49,Y,Law Enforcement,MERRILL RD,7245,30.35216247,-81.57650059,199,West,PROVIDENT RD,,Local,Curb,Not at Intersection,N,Dark - Lighted,Clear,Dry,N,Angle,Motor Vehicle in Transport,On Roadway,N,Driveway/Alley Access Related,None,,,None,,,N,,,,,DETECTIVE,Jacksonville Sheriff's Office,Sheriff's Office (SO),2/24/2023 14:18,Y,Other,Other,Serious Injury,Incapacitating Injury,NIGHT,N,Y,N,N,N,N,N,Y,N,3,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,2,1,1,1,0,0,0,0,N,0,0,N,0,0,1,0,0,0,2,15000,15000,1,0,0,Preliminary,Editor Mapped,444596.1261,3357938.8,30.3520641,-81.57648579
89713674,2023,12/8/2023 16:58,12/8/2023 17:23,FHP23ON0644451,L,4,8,2,38,Duval,Jacksonville,Urban,12/8/2023 16:58,12/8/2023 17:01,12/8/2023 17:16,12/8/2023 18:15,Y,Law Enforcement,INTERSTATE 295 NB,,30.28705,-81.52185,308705038,South,BEACH BLVD,,Interstate,Paved,Not at Intersection,N,Dusk,Cloudy,Dry,N,Front to Rear,Motor Vehicle in Transport,On Roadway,N,Non-Junction,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),12/15/2023 19:19,Y,Rear End,Rear End,Serious Injury,Incapacitating Injury,DAY,N,N,N,N,N,N,N,N,N,5,3,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,N,0,0,N,0,0,2,0,0,0,4,36500,36500,1,0,0,Preliminary,Editor Mapped,449834.4717,3350647.748,30.28650011,-81.52163333
89701250,2023,8/25/2023 0:16,6/4/2024 10:32,FHP23ON0445690,L,1,1,2,38,Duval,Jacksonville,Urban,8/25/2023 0:21,8/25/2023 0:24,8/25/2023 0:36,8/25/2023 0:58,N,Law Enforcement,INTERSTATE 95 NB,,30.41408,-81.65699,205,North,ZOO PARKWAY,,Interstate,Paved,Not at Intersection,N,Dark - Lighted,Clear,Dry,N,Other,Ditch,Off Roadway,N,Non-Junction,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),10/17/2023 19:33,Y,Off Road,Off Road,Serious Injury,Incapacitating Injury,NIGHT,N,Y,N,N,Y,N,N,Y,N,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,1,1500,1500,1,0,0,Preliminary,Editor Mapped,436899.9848,3364696.984,30.41266888,-81.65696897
25682242,2023,4/15/2023 21:00,7/13/2023 7:33,224187,L,1,3,2,38,Duval,Jacksonville,Urban,4/15/2023 21:02,4/15/2023 21:04,4/15/2023 21:07,4/16/2023 0:33,Y,Law Enforcement,ROOSEVELT BLVD,,30.28754267,-81.72036825,321,South,MELROSE AVE,,U.S.,Curb,Not at Intersection,Y,Dark - Lighted,Cloudy,Dry,N,Other,Pedestrian,On Roadway,N,Non-Junction,None,,,None,,,N,,,,,DETECTIVE,Jacksonville Sheriff's Office,Sheriff's Office (SO),4/17/2023 15:28,Y,Pedestrian,Pedestrian,Fatality,Fatal (within 30 days),NIGHT,N,N,N,N,N,N,N,Y,N,2,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,Y,0,1,N,0,0,0,0,0,0,1,10000,10000,1,0,0,Preliminary,Editor Mapped,430722.728,3350867.122,30.28753694,-81.72036498
25684910,2023,5/24/2023 18:00,7/12/2023 12:24,310257,L,2,2,2,38,Duval,Jacksonville,Urban,5/24/2023 18:00,5/24/2023 18:01,5/24/2023 18:19,5/24/2023 19:30,Y,Law Enforcement,COLLINS RD,,30.20366841,-81.78107753,0,,WESTPORT RD,,Local,Curb,T-Intersection,N,Daylight,Cloudy,Wet,N,Angle,Motor Vehicle in Transport,On Roadway,N,Intersection,None,,,None,,,N,,,,,DETECTIVE,Jacksonville Sheriff's Office,Sheriff's Office (SO),5/26/2023 14:52,Y,Left Entering,Left Turn,Fatality,Fatal (within 30 days),DAY,N,N,N,N,N,N,Y,N,N,0,1,0,1,0,1,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,N,0,0,N,0,0,1,0,0,0,2,22000,22000,2,0,0,Verified,n/a,424820.3371,3341610.985,30.20366271,-81.78107425
24725893,2023,10/17/2023 22:53,10/18/2023 2:08,631095,L,1,1,2,38,Duval,Jacksonville,Urban,10/17/2023 22:55,10/17/2023 22:56,10/17/2023 23:05,10/18/2023 2:07,Y,Law Enforcement,BEAVER ST W,,30.31355368,-81.85553069,45126443,West,MACHELLE DR,,U.S.,Paved,Not at Intersection,N,Dark - Not Lighted,Clear,Dry,N,Other,Pedestrian,Unknown,,Non-Junction,None,,,None,,,N,,,,,OFFICER,Jacksonville Sheriff's Office,Sheriff's Office (SO),10/21/2023 19:16,Y,Pedestrian,Pedestrian,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,N,N,Y,N,N,N,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Y,1,0,N,0,0,0,0,0,0,0,0,0,1,0,0,Verified,n/a,417745.4796,3353839.808,30.31354796,-81.85552738
25133700,2023,10/7/2023 3:40,11/29/2023 8:59,607983,L,2,2,2,38,Duval,Jacksonville,Urban,10/7/2023 3:42,10/7/2023 3:45,10/7/2023 3:48,10/7/2023 6:52,Y,Law Enforcement,BAYMEADOWS ROAD,,30.2157629,-81.51879403,361,East,REEDY BRANCH DRIVE,,State,Curb,Four-Way Intersection,Y,Dark - Lighted,Clear,Dry,N,Front to Rear,Motor Vehicle in Transport,On Roadway,N,Non-Junction,None,,,None,,,N,,,,,DETECTIVE,Jacksonville Sheriff's Office,Sheriff's Office (SO),10/8/2023 19:11,Y,Rear End,Rear End,Fatality,Fatal (within 30 days),NIGHT,Y,Y,Y,N,N,N,N,Y,Y,1,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,N,0,0,N,0,0,0,0,0,0,2,7000,7000,0,0,0,Verified,n/a,450072.0783,3342807.148,30.21575719,-81.51879082
25687805,2023,7/7/2023 0:30,7/7/2023 0:58,405401,L,1,3,2,38,Duval,Jacksonville,Urban,7/7/2023 0:33,7/7/2023 0:33,7/7/2023 0:39,7/7/2023 1:45,Y,Law Enforcement,UNIVERSITY BLVD N,,30.33362578,-81.60289616,45,South,ARLINGTON RD,,State,Paved,Four-Way Intersection,N,Dark - Lighted,Rain,Wet,N,Other,Utility Pole/Light Support,On Roadway,N,Intersection,None,,,Weather Conditions,,,N,,,,,OFFICER,Jacksonville Sheriff's Office,Sheriff's Office (SO),7/7/2023 15:04,Y,Off Road,Off Road,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,N,N,N,Y,N,N,0,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,N,0,0,N,0,0,1,0,0,0,1,5000,5000,1,0,0,Preliminary,Editor Mapped,442050.4244,3355885.773,30.33341885,-81.60285946
25133259,2023,7/23/2023 20:15,7/23/2023 20:48,440979,L,1,1,2,38,Duval,Jacksonville,Urban,7/23/2023 20:17,7/23/2023 20:17,7/23/2023 20:29,7/23/2023 20:51,Y,Law Enforcement,ARGYLE FOREST BLVD,,30.19652235,-81.7715512,358,West,BROOKS DR,,Local,Curb,Not at Intersection,N,Dusk,Clear,Dry,N,Other,Fell/Jumped From Motor Vehicle,On Roadway,N,Non-Junction,None,,,None,,,N,,,,,OFFICER,Jacksonville Sheriff's Office,Sheriff's Office (SO),7/24/2023 14:45,Y,Single Vehicle,Other,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,N,N,N,N,N,N,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,N,0,0,N,0,0,0,0,0,0,1,10000,10000,1,0,0,Preliminary,Editor Mapped,425731.9251,3340812.833,30.19651665,-81.77154792
25685875,2023,7/21/2023 22:30,7/21/2023 23:26,437371,L,2,2,2,38,Duval,Jacksonville,Urban,7/21/2023 22:32,7/21/2023 22:33,7/21/2023 22:39,7/22/2023 12:40,Y,Law Enforcement,BOWDEN RD,5800,30.26462092,-81.60570288,33,West,5800 PEPSI PL,,Local,Curb,Four-Way Intersection,N,Dark - Not Lighted,Clear,Dry,N,Angle,Motor Vehicle in Transport,On Roadway,N,Intersection,None,,,None,,,N,,,,,OFFICER,Jacksonville Sheriff's Office,Sheriff's Office (SO),7/23/2023 14:43,Y,Other,Other,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,N,N,N,Y,N,N,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,1,1,0,N,0,0,N,0,0,4,0,0,0,2,14000,14000,1,0,0,Preliminary,Editor Mapped,441737.0081,3348265.25,30.26463852,-81.60569701
25689011,2023,7/13/2023 11:25,7/25/2023 8:19,419053,L,3,3,2,38,Duval,Jacksonville,Urban,7/13/2023 11:29,7/13/2023 11:33,7/13/2023 11:39,7/13/2023 12:40,Y,Law Enforcement,ARLINGTON EXPY,,30.32739674,-81.60063193,468,East,,,State,Curb,Not at Intersection,N,Daylight,Clear,Dry,N,Front to Rear,Motor Vehicle in Transport,On Roadway,N,Non-Junction,None,,,None,,,N,,,,,CSO,Jacksonville Sheriff's Office,Sheriff's Office (SO),7/18/2023 14:55,Y,Rear End,Rear End,Serious Injury,Incapacitating Injury,DAY,N,N,N,N,N,N,N,Y,N,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,2,0,0,0,3,25000,25000,1,0,0,Preliminary,Editor Mapped,442261.3233,3355216.65,30.327391,-81.60062869
89679425,2023,7/15/2023 14:28,7/15/2023 15:17,FHP23ON0368787,L,2,2,2,38,Duval,Jacksonville,Urban,7/15/2023 14:33,7/15/2023 14:35,7/15/2023 14:44,7/15/2023 15:39,Y,Law Enforcement,INTERSTATE 295 (SOUTHBOUND),,30.32838593,-81.52967473,103,South,ATLANTIC BLVD,,Interstate,Paved,Not at Intersection,Y,Daylight,Cloudy,Dry,N,"Sideswipe, Same Direction",Motor Vehicle in Transport,On Roadway,N,Non-Junction,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),8/3/2023 14:54,Y,Same Direction Sideswipe,Sideswipe,Serious Injury,Incapacitating Injury,DAY,N,N,N,N,N,N,N,Y,N,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,N,0,0,N,0,0,3,0,0,0,2,9500,9500,1,0,0,Preliminary,Editor Mapped,449146.3024,3355188.791,30.32744888,-81.52900883
89680409,2023,7/17/2023 19:13,7/17/2023 19:33,FHP23ON0373090,L,1,1,2,38,Duval,Jacksonville,Urban,7/17/2023 19:13,7/17/2023 19:27,7/17/2023 19:27,7/17/2023 20:03,Y,Law Enforcement,INTERSTATE 295 SB,,30.31513,-81.77055,993,South,INTERSTATE 10,,Interstate,Paved,Not at Intersection,N,Dusk,Rain,Wet,N,Other,Guardrail Face,On Roadway,N,Non-Junction,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),7/23/2023 14:43,Y,Off Road,Off Road,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,N,N,N,N,Y,N,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,1,0,0,0,1,9800,9800,1,0,0,Preliminary,Editor Mapped,425969.4306,3354330.224,30.31850451,-81.7700317
25681017,2023,7/5/2023 14:50,7/5/2023 15:16,401957,L,2,2,2,38,Duval,Jacksonville,Urban,7/5/2023 14:50,7/5/2023 14:50,7/5/2023 15:05,7/5/2023 15:37,Y,Law Enforcement,PHILIPS HWY,,30.29295186,-81.63807675,0,,BELAIR RD S,,U.S.,Curb,T-Intersection,N,Daylight,Clear,Dry,N,Angle,Motor Vehicle in Transport,On Roadway,N,Intersection,None,,,None,,,N,,,,,CSO,Jacksonville Sheriff's Office,Sheriff's Office (SO),7/6/2023 14:54,Y,Left Rear,Left Turn,Serious Injury,Incapacitating Injury,DAY,N,N,N,N,N,N,Y,N,N,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,N,0,0,N,0,0,1,0,0,0,2,9000,9000,1,0,0,Preliminary,Editor Mapped,438640.2126,3351419.23,30.29294614,-81.63807351
25382578,2023,7/1/2023 0:17,7/1/2023 0:00,230002464,L,1,1,2,40,Duval,Jacksonville Beach,Urban,7/1/2023 0:17,7/1/2023 0:17,7/1/2023 0:21,7/1/2023 1:00,Y,Law Enforcement,BUTLER BLVD,,30.259066,-81.406691,1806,West,SANCTUARY BLVD,,State,Paved,Not at Intersection,N,Dark - Lighted,Clear,Dry,N,,Fell/Jumped From Motor Vehicle,Shoulder,N,Non-Junction,None,,,None,,,N,,,,,POLICE,Jacksonville Beach Police Department,Police Department (PD),7/3/2023 15:27,Y,Single Vehicle,Other,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,N,N,N,N,Y,N,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,N,0,0,N,0,0,0,0,0,0,1,10000,10000,1,0,0,Preliminary,Editor Mapped,460878.0204,3347561.841,30.25906008,-81.40668778
25671626,2023,8/5/2023 1:15,8/5/2023 1:54,468187,L,2,2,2,38,Duval,Jacksonville,Urban,8/5/2023 1:24,8/5/2023 1:24,8/5/2023 1:31,8/5/2023 2:40,Y,Law Enforcement,DEERWOOD PARK BLVD,,30.24020531,-81.55192874,103,South,SOUTHSIDE BLVD,,Local,Curb,Four-Way Intersection,N,Dark - Lighted,Clear,Dry,N,Front to Rear,Motor Vehicle in Transport,On Roadway,N,Intersection,None,,,None,,,N,,,,,OFFICER,Jacksonville Sheriff's Office,Sheriff's Office (SO),8/6/2023 14:42,Y,Rear End,Rear End,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,N,N,N,Y,N,N,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,2,0,0,0,2,20000,20000,2,0,0,Preliminary,Editor Mapped,446896.1998,3345499.291,30.23991601,-81.55192514
25690557,2023,7/30/2023 20:23,8/10/2023 0:09,456169,L,2,2,2,38,Duval,Jacksonville,Urban,7/30/2023 20:24,7/30/2023 20:24,7/30/2023 20:29,7/30/2023 23:06,N,Law Enforcement,CENTURY 21 DR,,30.31044698,-81.57206692,0,,ODEN AVE,,Local,Curb,T-Intersection,N,Dark - Lighted,Rain,Wet,N,Front to Front,Motor Vehicle in Transport,On Roadway,N,Intersection,Unknown,,,Weather Conditions,,,N,,,,,OFFICER,Jacksonville Sheriff's Office,Sheriff's Office (SO),8/1/2023 14:56,Y,Left Entering,Left Turn,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,N,N,Y,Y,N,N,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,N,0,0,N,0,0,0,0,0,0,2,1001,1001,1,0,0,Preliminary,Editor Mapped,444997.8665,3353324.152,30.31044125,-81.57206369
89656239,2023,7/1/2023 15:21,7/20/2023 18:40,FHP23ON0343056,L,1,2,2,38,Duval,Jacksonville,Urban,7/1/2023 15:26,7/1/2023 15:50,7/1/2023 16:14,7/1/2023 18:38,Y,Law Enforcement,INTERSTATE 95 (SOUTHBOUND),,30.36711688,-81.66895094,505,South,GOLFAIR BLVD,,Interstate,Paved,Not at Intersection,Y,Daylight,Clear,Dry,N,Other,Tree (standing),Shoulder,N,Non-Junction,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),7/4/2023 15:46,Y,Off Road,Off Road,Fatality,Fatal (within 30 days),DAY,N,N,N,N,Y,N,N,Y,N,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,2,1,1,1,0,0,0,N,0,0,N,0,0,0,0,0,0,1,15000,15000,2,0,0,Verified,n/a,435707.3757,3359630.263,30.36688649,-81.66907355
24730252,2023,7/2/2023 13:00,8/8/2023 9:26,394509,L,1,1,2,38,Duval,Jacksonville,Urban,7/2/2023 13:09,7/2/2023 13:11,7/2/2023 13:19,7/2/2023 15:48,Y,Law Enforcement,IMESON PARK BLVD,,30.41877427,-81.64549282,1017,East,US 17 (N MAIN ST),,Local,Curb,Not at Intersection,Y,Daylight,Clear,Dry,N,Angle,Curb,Off Roadway,N,Through Roadway,None,,,None,,,N,,,,,DETECTIVE,Jacksonville Sheriff's Office,Sheriff's Office (SO),7/3/2023 15:27,Y,Off Road,Off Road,Fatality,Fatal (within 30 days),DAY,N,N,N,N,Y,N,N,Y,N,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,N,0,0,N,0,0,0,0,2,6000,1,5000,11000,1,0,0,Verified,n/a,438013.5374,3365353.667,30.41865226,-81.64541478
25382585,2023,7/2/2023 14:18,7/9/2023 0:00,230002496,L,2,6,2,40,Duval,Jacksonville Beach,Urban,7/2/2023 14:20,7/2/2023 14:20,7/2/2023 14:21,7/2/2023 19:00,N,Law Enforcement,3RD ST N,,30.301205,-81.39437,0,,13TH AVE N,,State,Curb,Four-Way Intersection,Y,Daylight,Clear,Dry,N,Angle,Motor Vehicle in Transport,On Roadway,N,Intersection,None,,,None,,,N,,,,,POLICE,Jacksonville Beach Police Department,Police Department (PD),7/5/2023 15:28,Y,Left Entering,Left Turn,Fatality,Fatal (within 30 days),DAY,Y,N,N,N,N,N,Y,N,Y,4,1,1,0,0,1,1,0,0,1,0,0,0,0,2,1,0,4,0,0,0,0,1,0,1,N,0,0,N,0,0,0,0,0,0,2,40000,40000,2,0,0,Verified,n/a,462080.2494,3352226.112,30.30118872,-81.39435868
25068965,2023,7/13/2023 7:51,7/13/2023 8:53,FHP23ON0364015,L,2,4,2,38,Duval,Jacksonville,Urban,7/13/2023 8:01,7/13/2023 8:06,7/13/2023 8:14,7/13/2023 9:27,Y,Law Enforcement,INTERSTATE 295 (SB),,30.18998,-81.67041,9219,East,SAN JOSE BOULEVARD,,Interstate,Paved,Not at Intersection,N,Daylight,Clear,Dry,N,Front to Rear,Motor Vehicle in Transport,On Roadway,N,Non-Junction,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),8/1/2023 14:56,Y,Rear End,Rear End,Serious Injury,Incapacitating Injury,DAY,N,N,N,Y,N,N,N,N,N,1,3,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,N,0,0,N,0,0,2,0,0,0,2,12500,12500,1,0,0,Preliminary,Editor Mapped,435460.5117,3340029.077,30.18999992,-81.67043898
25068967,2023,8/10/2023 7:31,8/10/2023 8:17,FHP23ON0417185,L,3,3,2,38,Duval,Jacksonville,Urban,8/10/2023 7:41,8/10/2023 7:45,8/10/2023 7:51,8/10/2023 9:05,Y,Law Enforcement,INTERSTATE 95 (SB),,30.45511526,-81.65091895,312256612,North,INTERSTATE 295 (NORTHEND),,Interstate,Paved,Not at Intersection,N,Daylight,Clear,Dry,N,Front to Rear,Motor Vehicle in Transport,On Roadway,N,Non-Junction,None,,,None,,,Y,Activity Area,Work on Shoulder or Median,N,N,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),9/13/2023 15:12,Y,Rear End,Rear End,Serious Injury,Incapacitating Injury,DAY,N,N,N,Y,N,Y,N,Y,N,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,1,3600,2,20000,23600,1,0,0,Verified,n/a,446762.057,3336932.733,30.16260626,-81.55288709
25330661,2023,7/30/2023 0:17,7/30/2023 0:35,454558,L,2,4,2,38,Duval,Jacksonville,Urban,7/30/2023 0:17,7/30/2023 0:17,7/30/2023 0:22,7/30/2023 0:35,Y,Law Enforcement,N MARKET ST,,30.34416361,-81.65099023,0,,E 7TH ST,,Local,Paved,Four-Way Intersection,N,Dark - Lighted,Clear,Dry,N,,Motor Vehicle in Transport,On Roadway,Y,Intersection,None,,,None,,,N,,,,,OFFICER,Jacksonville Sheriff's Office,Sheriff's Office (SO),7/31/2023 14:46,Y,Right Angle,Angle,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,Y,N,N,Y,N,N,3,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,N,0,0,N,0,0,2,0,0,0,2,1000,1000,1,0,0,Preliminary,Editor Mapped,437430.9247,3357101.409,30.34415787,-81.65098698
89942777,2023,7/4/2023 11:50,7/4/2023 13:15,399056,L,2,4,2,38,Duval,Jacksonville,Urban,7/4/2023 11:53,7/4/2023 12:02,7/4/2023 12:08,7/4/2023 12:45,Y,Law Enforcement,BROWARD RD,,30.42090364,-81.69636762,0,,LEM TURNER RD,,Local,Curb,Four-Way Intersection,N,Daylight,Cloudy,Dry,N,Angle,Motor Vehicle in Transport,On Roadway,Y,Intersection,None,,,None,,,N,,,,,OFFICER,Jacksonville Sheriff's Office,Sheriff's Office (SO),7/6/2023 14:54,Y,Left Entering,Left Turn,Serious Injury,Incapacitating Injury,DAY,N,N,N,Y,N,N,Y,N,N,2,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,N,0,0,N,0,0,1,0,0,0,2,6000,6000,1,0,0,Preliminary,Editor Mapped,433116.0546,3365636.971,30.4209466,-81.6964234
